,LATITUDE,LONGITUDE,TIME_EVENT,COUNTRY,YEAR,NEAREST_CITY,Population municipale 2020
245,44.75,3.783,2022-08-05 12:00:00,FR,2022,Lavillatte,43
246,46.567,3.35,2022-08-04 17:58:00,FR,2022,Moulins,78
247,46.567,3.35,2022-08-04 17:58:00,FR,2022,Moulins,19444
248,46.4,3.317,2022-08-04 17:26:00,FR,2022,Montay-sur-Allier,542
249,42.583,2.117,2022-08-04 13:45:00,FR,2022,Artigues,35
250,48.041,7.544,2022-07-20 16:30:00,FR,2022,Horbourg-Wihr,6244
251,48.467,7.483,2022-07-20 16:13:00,FR,2022,Obernai,12015
252,48.456,7.424,2022-07-20 16:07:00,FR,2022,BÏrsch,2430
253,48.383,7.471,2022-07-20 16:05:00,FR,2022,Barr,7174
254,48.359,7.464,2022-07-20 16:05:00,FR,2022,Ebersheim,2287
255,48.477,7.44,2022-07-20 16:02:00,FR,2022,Obernai,12015
256,48.372,7.404,2022-07-20 16:00:00,FR,2022,Andlau,1763
257,48.447,7.423,2022-07-20 16:00:00,FR,2022,Barr,7174
258,48.367,7.383,2022-07-20 15:59:00,FR,2022,Andlau,1763
259,48.323,7.426,2022-07-20 15:58:00,FR,2022,Ebersheim,2287
260,48.333,7.35,2022-07-20 15:48:00,FR,2022,Andlau,1763
261,48.344,7.371,2022-07-20 15:48:00,FR,2022,Andlau,1763
262,48.331,7.361,2022-07-20 15:47:00,FR,2022,Andlau,1763
263,48.317,7.35,2022-07-20 15:46:00,FR,2022,Andlau,1763
264,48.343,7.305,2022-07-20 15:43:00,FR,2022,Andlau,1763
265,47.61,7.066,2022-07-20 15:25:00,FR,2022,Grandvillars,2995
266,47.662,6.316,2022-07-20 15:22:00,FR,2022,Vesoul,14866
267,47.594,6.998,2022-07-20 15:15:00,FR,2022,Grandvillars,2995
268,47.589,6.416,2022-07-20 15:12:00,FR,2022,Lure,7960
269,47.607,7.002,2022-07-20 15:12:00,FR,2022,Grandvillars,2995
270,47.525,7.001,2022-07-20 15:10:00,FR,2022,Grandvillars,2995
271,47.559,7.01,2022-07-20 15:10:00,FR,2022,Grandvillars,2995
272,47.549,6.288,2022-07-20 15:08:00,FR,2022,Vesoul,14866
273,47.606,6.97,2022-07-20 15:07:00,FR,2022,Grandvillars,2995
274,47.538,6.976,2022-07-20 15:07:00,FR,2022,Grandvillars,2995
275,47.5,7.0,2022-07-20 15:07:00,FR,2022,Grandvillars,2995
276,47.535,6.374,2022-07-20 15:05:00,FR,2022,Lure,7960
277,47.491,6.292,2022-07-20 15:03:00,FR,2022,Baume-les-Dames,4984
278,47.501,6.314,2022-07-20 15:03:00,FR,2022,Baume-les-Dames,4984
279,47.545,6.933,2022-07-20 15:02:00,FR,2022,Grandvillars,2995
280,47.511,6.333,2022-07-20 15:02:00,FR,2022,Baume-les-Dames,4984
281,47.481,6.285,2022-07-20 15:00:00,FR,2022,Baume-les-Dames,4984
282,47.497,6.941,2022-07-20 15:00:00,FR,2022,Beaucourt,5016
283,47.449,6.26,2022-07-20 14:58:00,FR,2022,Baume-les-Dames,4984
284,47.531,6.921,2022-07-20 14:58:00,FR,2022,Fesches-le-Chtel,2163
285,47.485,6.925,2022-07-20 14:57:00,FR,2022,Beaucourt,5016
286,47.5,6.917,2022-07-20 14:56:00,FR,2022,Beaucourt,5016
287,47.524,6.908,2022-07-20 14:56:00,FR,2022,Fesches-le-Chtel,2163
288,47.467,6.267,2022-07-20 14:55:00,FR,2022,Baume-les-Dames,4984
289,47.244,6.882,2022-07-20 14:55:00,FR,2022,Charquemont,2791
290,47.478,6.894,2022-07-20 14:55:00,FR,2022,Beaucourt,5016
291,47.466,6.903,2022-07-20 14:55:00,FR,2022,Beaucourt,5016
292,47.534,6.897,2022-07-20 14:55:00,FR,2022,Fesches-le-Chtel,2163
293,47.506,6.865,2022-07-20 14:50:00,FR,2022,tupes,3721
294,47.409,6.269,2022-07-20 14:50:00,FR,2022,Baume-les-Dames,4984
295,47.461,6.861,2022-07-20 14:50:00,FR,2022,Seloncourt,5756
296,47.168,6.825,2022-07-20 14:50:00,FR,2022,Charquemont,2791
297,47.48,6.847,2022-07-20 14:50:00,FR,2022,Audincourt,13542
298,47.25,6.8,2022-07-20 14:48:00,FR,2022,Mache,4259
299,47.22,6.767,2022-07-20 14:45:00,FR,2022,Mache,4259
300,47.452,6.806,2022-07-20 14:45:00,FR,2022,Valentigney,10897
301,47.139,6.794,2022-07-20 14:45:00,FR,2022,Le Russey,2446
302,47.148,6.764,2022-07-20 14:45:00,FR,2022,Le Russey,2446
303,47.157,6.768,2022-07-20 14:45:00,FR,2022,Le Russey,2446
304,47.165,6.742,2022-07-20 14:45:00,FR,2022,Le Russey,2446
305,47.169,6.749,2022-07-20 14:45:00,FR,2022,Le Russey,2446
306,47.149,6.746,2022-07-20 14:44:00,FR,2022,Le Russey,2446
307,47.343,6.308,2022-07-20 14:41:00,FR,2022,Baume-les-Dames,4984
308,47.351,6.361,2022-07-20 14:40:00,FR,2022,Baume-les-Dames,4984
309,47.339,6.324,2022-07-20 14:40:00,FR,2022,Baume-les-Dames,4984
310,47.332,6.306,2022-07-20 14:39:00,FR,2022,Baume-les-Dames,4984
311,47.2,6.75,2022-07-20 14:37:00,FR,2022,Le Russey,2446
312,47.105,6.728,2022-07-20 14:36:00,FR,2022,Villers-le-Lac,5207
313,47.117,6.717,2022-07-20 14:35:00,FR,2022,Le Russey,2446
314,47.167,6.733,2022-07-20 14:35:00,FR,2022,Le Russey,2446
315,47.198,6.707,2022-07-20 14:35:00,FR,2022,Le Russey,2446
316,47.168,6.657,2022-07-20 14:34:00,FR,2022,Le Russey,2446
317,47.069,6.688,2022-07-20 14:34:00,FR,2022,Villers-le-Lac,5207
318,47.136,6.676,2022-07-20 14:33:00,FR,2022,Le Russey,2446
319,47.128,6.694,2022-07-20 14:33:00,FR,2022,Le Russey,2446
320,47.119,6.634,2022-07-20 14:32:00,FR,2022,Les Fins,3157
321,47.108,6.683,2022-07-20 14:32:00,FR,2022,Villers-le-Lac,5207
322,47.1,6.667,2022-07-20 14:31:00,FR,2022,Villers-le-Lac,5207
323,47.067,6.667,2022-07-20 14:30:00,FR,2022,Villers-le-Lac,5207
324,47.083,6.633,2022-07-20 14:30:00,FR,2022,Les Fins,3157
325,47.054,6.653,2022-07-20 14:30:00,FR,2022,Les Fins,3157
326,46.832,6.408,2022-07-20 14:15:00,FR,2022,Jougne,1850
327,47.065,6.216,2022-07-20 14:05:00,FR,2022,Ornans,4422
328,46.923,6.306,2022-07-20 13:47:00,FR,2022,Doubs,3235
329,46.951,6.259,2022-07-20 13:45:00,FR,2022,Doubs,3235
330,46.961,6.269,2022-07-20 13:45:00,FR,2022,Doubs,3235
331,46.893,6.224,2022-07-20 13:32:00,FR,2022,Frasne,1933
332,42.978,-0.744,2022-07-19 18:50:00,FR,2022,Oloron-Sainte-Marie,10653
333,46.35,6.618,2022-07-04 17:25:00,FR,2022,Saint-Paul-en-Chablais,2522
334,46.35,6.567,2022-07-04 17:20:00,FR,2022,Marin,1885
335,46.35,6.517,2022-07-04 17:15:00,FR,2022,Marin,1885
336,46.383,6.55,2022-07-04 17:14:00,FR,2022,Marin,1885
337,46.361,6.496,2022-07-04 17:11:00,FR,2022,Thonon-les-Bains,36626
338,46.371,6.483,2022-07-04 17:03:00,FR,2022,Thonon-les-Bains,36626
339,46.355,6.427,2022-07-04 17:02:00,FR,2022,Thonon-les-Bains,36626
340,46.363,6.451,2022-07-04 17:02:00,FR,2022,Thonon-les-Bains,36626
341,45.518,4.635,2022-07-03 15:59:00,FR,2022,Rive-de-Gier,15086
342,45.5,4.617,2022-07-03 15:58:00,FR,2022,Rive-de-Gier,15086
343,45.5,4.6,2022-07-03 15:54:00,FR,2022,Lorette,4746
344,45.494,4.579,2022-07-03 15:52:00,FR,2022,Lorette,4746
345,45.483,4.583,2022-07-03 15:49:00,FR,2022,Saint-Paul-en-Jarez,4793
346,45.285,4.395,2022-07-03 15:19:00,FR,2022,Le Chambon-Feugerolles,11857
347,45.421,4.559,2022-07-03 15:19:00,FR,2022,Saint-Paul-en-Jarez,4793
348,45.033,4.067,2022-07-03 14:32:00,FR,2022,Saint-Julien-Chapteuil,2010
349,45.0,4.0,2022-07-03 14:27:00,FR,2022,Lantriac,1929
350,45.767,5.0,2022-06-30 15:03:00,FR,2022,Meyzieu,35134
351,45.746,4.971,2022-06-30 15:00:00,FR,2022,Chassieu,10844
352,47.896,6.985,2022-06-30 15:00:00,FR,2022,Thann,7784
353,45.733,5.0,2022-06-30 14:59:00,FR,2022,Chassieu,10844
354,47.884,6.956,2022-06-30 14:59:00,FR,2022,Masevaux-Niederbruck,3682
355,45.7,4.95,2022-06-30 14:55:00,FR,2022,Saint-Priest,1320
356,45.7,4.95,2022-06-30 14:55:00,FR,2022,Saint-Priest,48318
357,47.807,6.906,2022-06-30 14:50:00,FR,2022,Masevaux-Niederbruck,3682
358,45.633,4.85,2022-06-30 14:50:00,FR,2022,Solaize,3034
359,45.683,4.883,2022-06-30 14:49:00,FR,2022,Feyzin,9926
360,45.667,4.9,2022-06-30 14:48:00,FR,2022,Corbas,11161
361,45.688,4.881,2022-06-30 14:48:00,FR,2022,Vnissieux,66765
362,45.633,4.833,2022-06-30 14:45:00,FR,2022,Srzin-du-Rhne,2906
363,45.607,4.806,2022-06-30 14:45:00,FR,2022,Grigny,9739
364,45.607,4.806,2022-06-30 14:45:00,FR,2022,Grigny,27571
365,45.633,4.867,2022-06-30 14:45:00,FR,2022,Saint-Symphorien-d'Ozon,5850
366,45.638,4.842,2022-06-30 14:45:00,FR,2022,Solaize,3034
367,45.617,4.817,2022-06-30 14:44:00,FR,2022,Srzin-du-Rhne,2906
368,45.608,4.792,2022-06-30 14:42:00,FR,2022,Grigny,9739
369,45.608,4.792,2022-06-30 14:42:00,FR,2022,Grigny,27571
370,45.6,4.733,2022-06-30 14:41:00,FR,2022,Beauvallon,4074
371,47.75,6.833,2022-06-30 14:40:00,FR,2022,Belfort,45458
372,45.583,4.767,2022-06-30 14:40:00,FR,2022,Givors,20672
373,45.583,4.667,2022-06-30 14:35:00,FR,2022,Beauvallon,4074
374,46.478,5.689,2022-06-30 14:32:00,FR,2022,Clairvaux-les-Lacs,1427
375,46.517,5.617,2022-06-30 14:25:00,FR,2022,Clairvaux-les-Lacs,1427
376,47.583,6.75,2022-06-30 14:25:00,FR,2022,Hricourt,10592
377,46.895,6.449,2022-06-30 14:15:00,FR,2022,Pontarlier,17738
378,45.467,4.5,2022-06-30 14:15:00,FR,2022,Saint-Chamond,35309
379,47.594,7.581,2022-06-30 14:00:00,FR,2022,Huningue,7283
380,47.606,7.57,2022-06-30 14:00:00,FR,2022,Village-Neuf,4486
381,46.333,5.283,2022-06-30 13:58:00,FR,2022,Bny,759
382,47.586,7.562,2022-06-30 13:55:00,FR,2022,Huningue,7283
383,47.35,6.8,2022-06-30 13:52:00,FR,2022,Pont-de-Roide-Vermondans,4088
384,47.394,6.763,2022-06-30 13:50:00,FR,2022,Pont-de-Roide-Vermondans,4088
385,47.576,7.518,2022-06-30 13:50:00,FR,2022,Saint-Louis,22835
386,47.576,7.518,2022-06-30 13:50:00,FR,2022,Saint-Louis,53744
387,47.601,7.497,2022-06-30 13:50:00,FR,2022,Saint-Louis,22835
388,47.601,7.497,2022-06-30 13:50:00,FR,2022,Saint-Louis,53744
389,46.283,5.167,2022-06-30 13:46:00,FR,2022,Attignat,3299
390,47.566,7.445,2022-06-30 13:42:00,FR,2022,Saint-Louis,22835
391,47.566,7.445,2022-06-30 13:42:00,FR,2022,Saint-Louis,53744
392,46.183,5.117,2022-06-30 13:38:00,FR,2022,Montracol,1017
393,46.217,5.083,2022-06-30 13:36:00,FR,2022,Vandeins,714
394,46.167,5.083,2022-06-30 13:35:00,FR,2022,Condeissiat,817
395,45.25,4.1,2022-06-30 13:31:00,FR,2022,Beauzac,2986
396,47.506,7.273,2022-06-30 13:25:00,FR,2022,Altkirch,5658
397,47.503,7.255,2022-06-30 13:24:00,FR,2022,Altkirch,5658
398,47.487,7.241,2022-06-30 13:23:00,FR,2022,Altkirch,5658
399,47.5,7.117,2022-06-30 13:15:00,FR,2022,Grandvillars,2995
400,47.5,7.0,2022-06-30 13:05:00,FR,2022,Grandvillars,2995
401,46.0,4.75,2022-06-30 13:05:00,FR,2022,Beauregard,821
402,47.45,6.952,2022-06-30 12:51:00,FR,2022,Abbvillers,1068
403,47.433,6.883,2022-06-30 12:50:00,FR,2022,Hrimoncourt,3619
404,47.367,6.867,2022-06-30 12:45:00,FR,2022,Hrimoncourt,3619
405,47.383,6.833,2022-06-30 12:45:00,FR,2022,Pont-de-Roide-Vermondans,4088
406,47.467,6.867,2022-06-30 12:45:00,FR,2022,Seloncourt,5756
407,47.379,6.831,2022-06-30 12:44:00,FR,2022,Pont-de-Roide-Vermondans,4088
408,47.383,6.85,2022-06-30 12:42:00,FR,2022,Mandeure,4795
409,47.417,6.85,2022-06-30 12:42:00,FR,2022,Hrimoncourt,3619
410,47.383,6.817,2022-06-30 12:40:00,FR,2022,Pont-de-Roide-Vermondans,4088
411,47.45,6.8,2022-06-30 12:37:00,FR,2022,Mandeure,4795
412,47.383,6.767,2022-06-30 12:36:00,FR,2022,Pont-de-Roide-Vermondans,4088
413,47.417,6.783,2022-06-30 12:36:00,FR,2022,Mandeure,4795
414,47.433,6.783,2022-06-30 12:35:00,FR,2022,Mathay,2152
415,47.35,6.767,2022-06-30 12:32:00,FR,2022,Pont-de-Roide-Vermondans,4088
416,47.383,6.75,2022-06-30 12:31:00,FR,2022,Pont-de-Roide-Vermondans,4088
417,42.933,9.464,2022-06-28 15:15:00,FR,2022,Santa-Maria-di-Lota,1971
418,42.956,9.418,2022-06-28 15:12:00,FR,2022,Santa-Maria-di-Lota,1971
419,42.946,9.443,2022-06-28 15:12:00,FR,2022,Santa-Maria-di-Lota,1971
420,42.883,9.467,2022-06-28 15:12:00,FR,2022,Santa-Maria-di-Lota,1971
421,42.9,9.35,2022-06-28 14:51:00,FR,2022,Santa-Maria-di-Lota,1971
422,42.866,9.343,2022-06-28 14:46:00,FR,2022,Santa-Maria-di-Lota,1971
423,42.85,9.35,2022-06-28 14:44:00,FR,2022,Santa-Maria-di-Lota,1971
424,43.167,6.033,2022-06-28 10:35:00,FR,2022,La Farlde,9605
425,47.617,-2.917,2022-06-27 01:00:00,FR,2022,Baden,4418
426,47.471,7.308,2022-06-26 22:15:00,FR,2022,Altkirch,5658
427,47.533,7.183,2022-06-26 22:10:00,FR,2022,Altkirch,5658
428,47.549,7.157,2022-06-26 22:08:00,FR,2022,Altkirch,5658
429,47.502,7.166,2022-06-26 22:08:00,FR,2022,Altkirch,5658
430,47.564,7.151,2022-06-26 22:05:00,FR,2022,Altkirch,5658
431,47.517,7.083,2022-06-26 22:03:00,FR,2022,Grandvillars,2995
432,47.433,6.883,2022-06-26 21:55:00,FR,2022,Hrimoncourt,3619
433,47.483,6.833,2022-06-26 21:50:00,FR,2022,Audincourt,13542
434,47.431,6.919,2022-06-26 21:50:00,FR,2022,Abbvillers,1068
435,47.467,6.867,2022-06-26 21:49:00,FR,2022,Seloncourt,5756
436,47.433,6.783,2022-06-26 21:47:00,FR,2022,Mathay,2152
437,47.467,6.833,2022-06-26 21:46:00,FR,2022,Valentigney,10897
438,47.384,6.849,2022-06-26 21:45:00,FR,2022,Mandeure,4795
439,47.394,6.817,2022-06-26 21:44:00,FR,2022,Pont-de-Roide-Vermondans,4088
440,47.35,6.8,2022-06-26 21:42:00,FR,2022,Pont-de-Roide-Vermondans,4088
441,47.383,6.767,2022-06-26 21:41:00,FR,2022,Pont-de-Roide-Vermondans,4088
442,47.35,6.757,2022-06-26 21:40:00,FR,2022,Pont-de-Roide-Vermondans,4088
443,47.45,6.8,2022-06-26 21:39:00,FR,2022,Mandeure,4795
444,47.35,6.733,2022-06-26 21:38:00,FR,2022,Pont-de-Roide-Vermondans,4088
445,47.427,6.731,2022-06-26 21:38:00,FR,2022,touvans,831
446,47.383,6.683,2022-06-26 21:35:00,FR,2022,Pont-de-Roide-Vermondans,4088
447,47.396,6.668,2022-06-26 21:35:00,FR,2022,Pont-de-Roide-Vermondans,4088
448,47.35,6.617,2022-06-26 21:33:00,FR,2022,Pont-de-Roide-Vermondans,4088
449,47.35,6.667,2022-06-26 21:32:00,FR,2022,Pont-de-Roide-Vermondans,4088
450,47.3,6.583,2022-06-26 21:30:00,FR,2022,Pierrefontaine-les-Varans,1384
451,47.31,6.524,2022-06-26 21:25:00,FR,2022,Pierrefontaine-les-Varans,1384
452,47.233,6.3,2022-06-26 21:09:00,FR,2022,Vercel-Villedieu-le-Camp,1691
453,48.08,7.399,2022-06-26 21:08:00,FR,2022,Horbourg-Wihr,6244
454,48.117,7.383,2022-06-26 21:07:00,FR,2022,Colmar,68294
455,47.217,6.25,2022-06-26 21:05:00,FR,2022,talans,1607
456,48.078,7.357,2022-06-26 21:05:00,FR,2022,Horbourg-Wihr,6244
457,47.749,7.319,2022-06-26 21:05:00,FR,2022,Mulhouse,108038
458,47.171,6.216,2022-06-26 21:05:00,FR,2022,talans,1607
459,47.246,6.238,2022-06-26 21:05:00,FR,2022,Nancray,1272
460,47.267,6.25,2022-06-26 21:04:00,FR,2022,Nancray,1272
461,47.107,6.145,2022-06-26 21:03:00,FR,2022,Ornans,4422
462,47.147,6.215,2022-06-26 21:03:00,FR,2022,talans,1607
463,47.243,6.18,2022-06-26 21:02:00,FR,2022,Nancray,1272
464,47.199,6.159,2022-06-26 21:02:00,FR,2022,Mamirolle,1806
465,48.058,7.302,2022-06-26 21:01:00,FR,2022,Wintzenheim,7933
466,47.736,7.271,2022-06-26 21:00:00,FR,2022,Morschwiller-le-Bas,3648
467,47.167,6.15,2022-06-26 20:59:00,FR,2022,Mamirolle,1806
468,47.158,6.137,2022-06-26 20:58:00,FR,2022,Mamirolle,1806
469,47.704,7.224,2022-06-26 20:57:00,FR,2022,Illfurth,2464
470,47.727,7.226,2022-06-26 20:57:00,FR,2022,Morschwiller-le-Bas,3648
471,47.152,6.069,2022-06-26 20:55:00,FR,2022,Morre,1327
472,47.692,7.192,2022-06-26 20:55:00,FR,2022,Illfurth,2464
473,48.801,7.905,2022-06-26 20:55:00,FR,2022,Soufflenheim,4796
474,47.689,7.171,2022-06-26 20:54:00,FR,2022,Illfurth,2464
475,47.723,7.154,2022-06-26 20:53:00,FR,2022,Cernay,11559
476,47.752,7.092,2022-06-26 20:52:00,FR,2022,Thann,7784
477,47.142,6.046,2022-06-26 20:52:00,FR,2022,Morre,1327
478,47.117,6.025,2022-06-26 20:52:00,FR,2022,Ornans,4422
479,47.7,7.067,2022-06-26 20:51:00,FR,2022,Masevaux-Niederbruck,3682
480,47.712,7.015,2022-06-26 20:50:00,FR,2022,Masevaux-Niederbruck,3682
481,47.067,6.033,2022-06-26 20:50:00,FR,2022,Ornans,4422
482,47.226,6.02,2022-06-26 20:50:00,FR,2022,Besanon,118258
483,47.056,5.993,2022-06-26 20:50:00,FR,2022,Ornans,4422
484,47.694,7.122,2022-06-26 20:50:00,FR,2022,Illfurth,2464
485,47.717,7.089,2022-06-26 20:49:00,FR,2022,Masevaux-Niederbruck,3682
486,47.093,5.956,2022-06-26 20:47:00,FR,2022,Torpes,1020
487,48.782,7.867,2022-06-26 20:47:00,FR,2022,Bischwiller,12606
488,47.702,7.051,2022-06-26 20:46:00,FR,2022,Masevaux-Niederbruck,3682
489,47.108,5.914,2022-06-26 20:46:00,FR,2022,Torpes,1020
490,47.675,6.998,2022-06-26 20:45:00,FR,2022,Masevaux-Niederbruck,3682
491,47.697,6.959,2022-06-26 20:45:00,FR,2022,Masevaux-Niederbruck,3682
492,47.65,6.933,2022-06-26 20:44:00,FR,2022,Danjoutin,3573
493,47.133,5.874,2022-06-26 20:44:00,FR,2022,Torpes,1020
494,47.635,7.004,2022-06-26 20:44:00,FR,2022,Danjoutin,3573
495,47.696,7.012,2022-06-26 20:43:00,FR,2022,Masevaux-Niederbruck,3682
496,47.103,5.882,2022-06-26 20:43:00,FR,2022,Torpes,1020
497,47.283,5.767,2022-06-26 20:42:00,FR,2022,Chemaudin et Vaux,2067
498,48.219,7.049,2022-06-26 20:42:00,FR,2022,Lapoutroie,1851
499,47.621,6.958,2022-06-26 20:42:00,FR,2022,Danjoutin,3573
500,47.661,6.935,2022-06-26 20:40:00,FR,2022,Belfort,45458
501,47.668,6.916,2022-06-26 20:40:00,FR,2022,Belfort,45458
502,47.658,6.916,2022-06-26 20:39:00,FR,2022,Belfort,45458
503,47.633,6.917,2022-06-26 20:38:00,FR,2022,Danjoutin,3573
504,47.609,6.914,2022-06-26 20:38:00,FR,2022,Danjoutin,3573
505,47.116,5.855,2022-06-26 20:38:00,FR,2022,Torpes,1020
506,47.667,6.895,2022-06-26 20:38:00,FR,2022,Belfort,45458
507,47.667,6.883,2022-06-26 20:37:00,FR,2022,Belfort,45458
508,47.596,6.898,2022-06-26 20:37:00,FR,2022,Danjoutin,3573
509,47.586,6.886,2022-06-26 20:36:00,FR,2022,Danjoutin,3573
510,47.633,6.9,2022-06-26 20:36:00,FR,2022,Danjoutin,3573
511,47.617,6.867,2022-06-26 20:36:00,FR,2022,Danjoutin,3573
512,47.667,6.842,2022-06-26 20:36:00,FR,2022,Belfort,45458
513,47.039,5.814,2022-06-26 20:36:00,FR,2022,Torpes,1020
514,47.098,5.813,2022-06-26 20:36:00,FR,2022,Torpes,1020
515,47.583,6.867,2022-06-26 20:35:00,FR,2022,Danjoutin,3573
516,47.633,6.867,2022-06-26 20:35:00,FR,2022,Danjoutin,3573
517,47.567,6.867,2022-06-26 20:35:00,FR,2022,Nommay,1611
518,47.033,5.782,2022-06-26 20:34:00,FR,2022,Torpes,1020
519,47.64,6.786,2022-06-26 20:33:00,FR,2022,Bavilliers,4627
520,47.583,6.833,2022-06-26 20:32:00,FR,2022,Bavilliers,4627
521,47.617,6.833,2022-06-26 20:32:00,FR,2022,Bavilliers,4627
522,47.562,6.849,2022-06-26 20:32:00,FR,2022,Nommay,1611
523,47.633,6.817,2022-06-26 20:31:00,FR,2022,Bavilliers,4627
524,47.65,6.833,2022-06-26 20:30:00,FR,2022,Belfort,45458
525,48.283,6.95,2022-06-26 20:30:00,FR,2022,Saint-Di-des-Vosges,19490
526,47.017,5.717,2022-06-26 20:30:00,FR,2022,Dole,23611
527,47.573,6.762,2022-06-26 20:28:00,FR,2022,Hricourt,10592
528,47.689,6.872,2022-06-26 20:28:00,FR,2022,Belfort,45458
529,47.612,6.734,2022-06-26 20:27:00,FR,2022,Hricourt,10592
530,47.0,5.717,2022-06-26 20:25:00,FR,2022,Dole,23611
531,47.591,6.724,2022-06-26 20:25:00,FR,2022,Hricourt,10592
532,47.551,6.731,2022-06-26 20:25:00,FR,2022,Hricourt,10592
533,48.407,7.261,2022-06-26 20:23:00,FR,2022,Andlau,1763
534,47.567,6.717,2022-06-26 20:22:00,FR,2022,Hricourt,10592
535,47.526,6.695,2022-06-26 20:22:00,FR,2022,Montenois,1459
536,48.633,7.741,2022-06-26 20:22:00,FR,2022,HÏnheim,11446
537,48.646,7.753,2022-06-26 20:22:00,FR,2022,HÏnheim,11446
538,48.665,7.712,2022-06-26 20:21:00,FR,2022,Vendenheim,6010
539,47.1,5.5,2022-06-26 20:20:00,FR,2022,Dole,23611
540,48.621,7.755,2022-06-26 20:20:00,FR,2022,HÏnheim,11446
541,48.641,7.714,2022-06-26 20:19:00,FR,2022,Mundolsheim,4911
542,48.613,7.751,2022-06-26 20:19:00,FR,2022,Schiltigheim,33993
543,48.651,7.699,2022-06-26 20:19:00,FR,2022,Mundolsheim,4911
544,48.598,7.761,2022-06-26 20:18:00,FR,2022,Schiltigheim,33993
545,48.603,7.746,2022-06-26 20:18:00,FR,2022,Schiltigheim,33993
546,48.644,7.673,2022-06-26 20:18:00,FR,2022,Mundolsheim,4911
547,48.636,7.668,2022-06-26 20:17:00,FR,2022,Oberhausbergen,5459
548,48.629,7.671,2022-06-26 20:16:00,FR,2022,Oberhausbergen,5459
549,47.146,5.457,2022-06-26 20:15:00,FR,2022,Auxonne,7621
550,48.633,7.617,2022-06-26 20:14:00,FR,2022,Truchtersheim,4386
551,47.513,6.517,2022-06-26 20:12:00,FR,2022,Montenois,1459
552,48.605,7.685,2022-06-26 20:12:00,FR,2022,Oberhausbergen,5459
553,48.582,7.734,2022-06-26 20:12:00,FR,2022,Strasbourg,290576
554,48.584,7.753,2022-06-26 20:12:00,FR,2022,Strasbourg,290576
555,48.594,7.716,2022-06-26 20:11:00,FR,2022,Oberhausbergen,5459
556,48.586,7.65,2022-06-26 20:10:00,FR,2022,Oberschaeffolsheim,2438
557,48.605,7.594,2022-06-26 20:10:00,FR,2022,Ittenheim,2098
558,48.581,7.711,2022-06-26 20:10:00,FR,2022,Eckbolsheim,7143
559,48.586,7.667,2022-06-26 20:10:00,FR,2022,Eckbolsheim,7143
560,48.568,7.71,2022-06-26 20:09:00,FR,2022,Ostwald,12985
561,48.541,7.711,2022-06-26 20:08:00,FR,2022,Ostwald,12985
562,48.58,7.626,2022-06-26 20:08:00,FR,2022,Achenheim,2437
563,48.009,6.718,2022-06-26 20:07:00,FR,2022,Remiremont,7711
564,48.58,7.602,2022-06-26 20:06:00,FR,2022,Achenheim,2437
565,47.999,6.643,2022-06-26 20:05:00,FR,2022,Remiremont,7711
566,48.559,7.643,2022-06-26 20:05:00,FR,2022,Holtzheim,3821
567,48.561,7.615,2022-06-26 20:05:00,FR,2022,Holtzheim,3821
568,48.555,7.682,2022-06-26 20:04:00,FR,2022,Lingolsheim,19797
569,48.56,7.588,2022-06-26 20:04:00,FR,2022,Dachstein,1811
570,48.534,7.637,2022-06-26 20:03:00,FR,2022,Entzheim,2485
571,48.27,7.003,2022-06-26 20:03:00,FR,2022,Saint-Di-des-Vosges,19490
572,48.565,7.566,2022-06-26 20:03:00,FR,2022,Dachstein,1811
573,48.56,7.532,2022-06-26 20:02:00,FR,2022,Dachstein,1811
574,48.515,7.648,2022-06-26 20:02:00,FR,2022,Geispolsheim,7603
575,48.569,7.528,2022-06-26 20:02:00,FR,2022,Dachstein,1811
576,48.506,7.607,2022-06-26 20:01:00,FR,2022,Duttlenheim,2848
577,48.527,7.564,2022-06-26 20:00:00,FR,2022,Duttlenheim,2848
578,48.529,7.594,2022-06-26 20:00:00,FR,2022,Duttlenheim,2848
579,48.496,7.572,2022-06-26 19:58:00,FR,2022,Duttlenheim,2848
580,48.538,7.493,2022-06-26 19:57:00,FR,2022,Dachstein,1811
581,48.523,7.526,2022-06-26 19:57:00,FR,2022,Duttlenheim,2848
582,48.477,7.567,2022-06-26 19:56:00,FR,2022,Bischoffsheim,3338
583,48.503,7.532,2022-06-26 19:55:00,FR,2022,Bischoffsheim,3338
584,48.54,7.457,2022-06-26 19:54:00,FR,2022,Dachstein,1811
585,48.524,7.485,2022-06-26 19:54:00,FR,2022,Bischoffsheim,3338
586,48.543,7.427,2022-06-26 19:54:00,FR,2022,Dachstein,1811
587,48.533,7.433,2022-06-26 19:53:00,FR,2022,Dachstein,1811
588,48.449,7.545,2022-06-26 19:52:00,FR,2022,Bischoffsheim,3338
589,47.911,6.428,2022-06-26 19:52:00,FR,2022,Luxeuil-les-Bains,6644
590,48.45,7.517,2022-06-26 19:51:00,FR,2022,Obernai,12015
591,47.896,6.432,2022-06-26 19:51:00,FR,2022,Luxeuil-les-Bains,6644
592,47.883,6.4,2022-06-26 19:50:00,FR,2022,Luxeuil-les-Bains,6644
593,48.283,6.95,2022-06-26 19:50:00,FR,2022,Saint-Di-des-Vosges,19490
