,LATITUDE,LONGITUDE,TIME_EVENT,COUNTRY,YEAR
21533,49.472,6.381,2018-04-29 22:24:00,DE,2018
21534,51.336,6.341,2018-04-29 22:17:00,DE,2018
21535,51.245,6.177,2018-04-29 22:05:00,DE,2018
21536,51.05,6.217,2018-04-29 21:38:00,DE,2018
21537,50.391,6.121,2018-04-29 20:50:00,BE,2018
21538,49.61,6.409,2018-04-29 20:21:00,DE,2018
21539,49.677,6.124,2018-04-29 20:02:00,LU,2018
21540,49.15,6.15,2018-04-29 20:00:00,FR,2018
21541,49.621,6.073,2018-04-29 19:44:00,LU,2018
21542,48.65,6.2,2018-04-29 19:30:00,FR,2018
21543,48.233,6.733,2018-04-29 19:15:00,FR,2018
21544,49.481,6.088,2018-04-29 19:15:00,LU,2018
21545,49.0,6.1,2018-04-29 19:10:00,FR,2018
21546,49.083,6.233,2018-04-29 19:10:00,FR,2018
21547,49.167,6.2,2018-04-29 19:00:00,FR,2018
21548,48.683,6.217,2018-04-29 19:00:00,FR,2018
21549,48.683,6.217,2018-04-29 18:30:00,FR,2018
21550,47.2,6.167,2018-04-29 17:00:00,FR,2018
21551,48.8,18.483,2018-04-29 17:00:00,SK,2018
21552,47.183,19.317,2018-04-29 16:35:00,HU,2018
21553,48.578,19.527,2018-04-29 16:30:00,SK,2018
21554,50.9,20.847,2018-04-29 16:15:00,PL,2018
21555,48.733,4.583,2018-04-29 16:00:00,FR,2018
21556,48.7,4.6,2018-04-29 16:00:00,FR,2018
21557,48.717,4.633,2018-04-29 16:00:00,FR,2018
21558,48.758,4.575,2018-04-29 16:00:00,FR,2018
21559,48.756,4.543,2018-04-29 16:00:00,FR,2018
21560,48.817,4.65,2018-04-29 16:00:00,FR,2018
21561,48.817,4.6,2018-04-29 16:00:00,FR,2018
21562,48.75,4.617,2018-04-29 16:00:00,FR,2018
21563,48.717,4.533,2018-04-29 16:00:00,FR,2018
21564,48.8,4.633,2018-04-29 16:00:00,FR,2018
21565,42.998,21.946,2018-04-29 16:00:00,RS,2018
21566,51.05,21.07,2018-04-29 15:55:00,PL,2018
21567,48.05,19.05,2018-04-29 15:50:00,HU,2018
21568,47.367,18.683,2018-04-29 15:45:00,HU,2018
21569,47.717,19.233,2018-04-29 15:40:00,HU,2018
21570,47.683,19.267,2018-04-29 15:35:00,HU,2018
21571,52.07,21.36,2018-04-29 14:50:00,PL,2018
21572,50.64,20.3,2018-04-29 14:45:00,PL,2018
21573,52.095,21.297,2018-04-29 14:45:00,PL,2018
21574,49.86,20.17,2018-04-29 13:55:00,PL,2018
21575,49.834,20.489,2018-04-29 13:40:00,PL,2018
21576,44.697,19.722,2018-04-28 20:00:00,RS,2018
21577,40.5,21.217,2018-04-28 14:50:00,GR,2018
21578,44.551,19.157,2018-04-28 14:10:00,BA,2018
21579,44.539,19.145,2018-04-28 14:05:00,BA,2018
21580,41.8,-0.45,2018-04-27 16:00:00,ES,2018
21581,41.867,-0.317,2018-04-27 16:00:00,ES,2018
21582,38.067,-1.05,2018-04-27 15:00:00,ES,2018
21583,40.992,22.871,2018-04-27 14:50:00,GR,2018
21584,45.137,25.742,2018-04-27 13:40:00,RO,2018
21585,45.183,25.667,2018-04-27 13:40:00,RO,2018
21586,54.348,41.913,2018-04-26 14:30:00,RU,2018
21587,51.87,45.0,2018-04-26 14:00:00,RU,2018
21588,47.97,27.368,2018-04-26 13:30:00,MD,2018
21589,47.9,20.383,2018-04-24 12:50:00,HU,2018
21590,50.235,16.107,2018-04-23 14:45:00,CZ,2018
21591,46.939,16.147,2018-04-23 13:25:00,AT,2018
21592,51.483,9.4,2018-04-22 16:26:00,DE,2018
21593,51.325,9.06,2018-04-22 15:54:00,DE,2018
21594,51.161,8.341,2018-04-22 15:50:00,DE,2018
21595,51.31,9.01,2018-04-22 15:48:00,DE,2018
21596,51.262,8.99,2018-04-22 15:42:00,DE,2018
21597,51.1,8.817,2018-04-22 15:14:00,DE,2018
21598,51.064,8.803,2018-04-22 15:09:00,DE,2018
21599,51.057,8.801,2018-04-22 15:08:00,DE,2018
21600,51.017,8.733,2018-04-22 15:01:00,DE,2018
21601,51.033,8.667,2018-04-22 14:58:00,DE,2018
21602,50.65,8.533,2018-04-22 14:57:00,DE,2018
21603,51.017,8.65,2018-04-22 14:57:00,DE,2018
21604,50.6,8.467,2018-04-22 14:42:00,DE,2018
21605,50.6,8.4,2018-04-22 14:40:00,DE,2018
21606,50.6,8.383,2018-04-22 14:35:00,DE,2018
21607,51.5,7.633,2018-04-22 14:18:00,DE,2018
21608,50.833,8.317,2018-04-22 14:17:00,DE,2018
21609,51.483,7.593,2018-04-22 14:13:00,DE,2018
21610,50.933,6.367,2018-04-22 12:29:00,DE,2018
21611,50.75,6.167,2018-04-22 12:02:00,DE,2018
21612,48.983,-0.083,2018-04-21 23:30:00,FR,2018
21613,37.017,-7.933,2018-04-21 06:20:00,PT,2018
21614,47.109,14.915,2018-04-16 17:00:00,AT,2018
21615,46.926,15.451,2018-04-16 16:56:00,AT,2018
21616,45.699,14.753,2018-04-16 15:00:00,SI,2018
21617,45.643,14.863,2018-04-16 15:00:00,SI,2018
21618,48.433,14.283,2018-04-13 16:28:00,AT,2018
21619,46.767,-1.517,2018-04-12 15:30:00,FR,2018
21620,46.767,-1.517,2018-04-12 15:30:00,FR,2018
21621,45.014,9.443,2018-04-12 14:15:00,IT,2018
21622,45.058,9.433,2018-04-12 14:15:00,IT,2018
21623,44.947,9.405,2018-04-12 14:15:00,IT,2018
21624,45.001,9.402,2018-04-12 14:15:00,IT,2018
21625,45.184,9.161,2018-04-12 12:45:00,IT,2018
21626,51.461,12.631,2018-04-11 17:43:00,DE,2018
21627,41.283,1.25,2018-04-11 16:30:00,ES,2018
21628,51.319,12.294,2018-04-11 16:18:00,DE,2018
21629,51.31,12.37,2018-04-11 16:09:00,DE,2018
21630,51.283,12.4,2018-04-11 16:05:00,DE,2018
21631,51.297,12.396,2018-04-11 16:05:00,DE,2018
21632,37.25,38.417,2018-04-11 09:30:00,TR,2018
21633,51.826,4.344,2018-04-10 23:00:00,NL,2018
21634,51.74,4.434,2018-04-10 22:45:00,NL,2018
21635,51.333,7.05,2018-04-10 18:54:00,DE,2018
21636,51.2,7.35,2018-04-10 17:57:00,DE,2018
21637,36.804,37.191,2018-04-10 15:00:00,TR,2018
21638,36.936,36.971,2018-04-10 15:00:00,TR,2018
21639,37.029,37.99,2018-04-10 13:30:00,TR,2018
21640,37.033,29.367,2018-04-09 12:30:00,TR,2018
21641,35.01,25.735,2018-04-07 07:30:00,GR,2018
21642,35.204,25.485,2018-04-07 07:00:00,GR,2018
21643,38.433,22.667,2018-04-06 14:15:00,GR,2018
21644,45.75,4.85,2018-04-04 17:00:00,FR,2018
21645,52.447,11.339,2018-04-04 16:37:00,DE,2018
21646,52.383,11.167,2018-04-04 16:10:00,DE,2018
21647,45.65,0.15,2018-04-03 21:00:00,FR,2018
21648,45.317,1.483,2018-04-03 20:30:00,FR,2018
21649,45.0,0.783,2018-04-03 20:30:00,FR,2018
21650,45.717,0.2,2018-04-03 20:30:00,FR,2018
21651,45.333,-0.05,2018-04-03 20:30:00,FR,2018
21652,45.183,0.717,2018-04-03 20:30:00,FR,2018
21653,45.217,-0.183,2018-04-03 20:00:00,FR,2018
21654,45.167,-0.15,2018-04-03 20:00:00,FR,2018
21655,45.775,9.058,2018-03-31 10:10:00,IT,2018
21656,43.933,4.567,2018-03-30 18:00:00,FR,2018
21657,40.273,43.739,2018-03-30 09:00:00,AR,2018
21658,40.214,28.356,2018-03-27 13:45:00,TR,2018
21659,41.704,26.293,2018-03-27 13:30:00,GR,2018
21660,41.677,26.556,2018-03-27 13:30:00,TR,2018
21661,41.701,26.532,2018-03-27 13:30:00,TR,2018
21662,40.944,22.444,2018-03-27 11:15:00,GR,2018
21663,41.067,25.617,2018-03-26 02:30:00,GR,2018
21664,40.633,24.583,2018-03-25 23:40:00,GR,2018
21665,39.62,19.92,2018-03-25 23:30:00,GR,2018
21666,39.733,19.734,2018-03-25 22:30:00,GR,2018
21667,38.536,21.081,2018-03-25 18:00:00,GR,2018
21668,38.244,21.734,2018-03-25 18:00:00,GR,2018
21669,38.033,21.367,2018-03-25 17:30:00,GR,2018
21670,38.1,21.417,2018-03-25 17:30:00,GR,2018
21671,38.05,21.35,2018-03-25 17:30:00,GR,2018
21672,39.266,17.054,2018-03-25 10:00:00,IT,2018
21673,36.59,2.447,2018-03-24 21:00:00,DZ,2018
21674,34.984,24.851,2018-03-24 10:45:00,GR,2018
21675,39.629,26.182,2018-03-24 06:00:00,TR,2018
21676,38.369,21.429,2018-03-23 15:00:00,GR,2018
21677,37.74,21.34,2018-03-23 14:30:00,GR,2018
21678,37.675,21.441,2018-03-23 14:30:00,GR,2018
21679,43.483,-1.567,2018-03-19 20:00:00,FR,2018
21680,43.3,5.4,2018-03-16 21:30:00,FR,2018
21681,43.667,4.183,2018-03-16 21:30:00,FR,2018
21682,37.006,30.86,2018-03-15 18:00:00,TR,2018
21683,37.019,30.872,2018-03-15 18:00:00,TR,2018
21684,41.508,26.282,2018-03-14 12:00:00,GR,2018
21685,41.517,26.25,2018-03-14 12:00:00,GR,2018
21686,41.033,26.283,2018-03-14 10:15:00,GR,2018
21687,41.053,26.272,2018-03-14 10:15:00,GR,2018
21688,41.069,26.267,2018-03-14 10:15:00,GR,2018
21689,45.404,13.874,2018-03-13 12:00:00,HR,2018
21690,45.064,14.014,2018-03-13 11:10:00,HR,2018
21691,41.086,23.55,2018-03-12 23:20:00,GR,2018
21692,42.132,21.714,2018-03-12 18:30:00,MK,2018
21693,45.148,18.707,2018-03-12 13:35:00,HR,2018
21694,43.606,10.776,2018-03-12 01:00:00,IT,2018
21695,43.581,10.754,2018-03-12 01:00:00,IT,2018
21696,43.717,3.317,2018-03-11 19:00:00,FR,2018
21697,51.7,6.367,2018-03-08 17:32:00,DE,2018
21698,39.62,19.92,2018-03-08 00:17:00,GR,2018
21699,44.434,9.14,2018-03-07 14:00:00,IT,2018
21700,44.121,10.405,2018-03-07 06:30:00,IT,2018
21701,42.633,2.75,2018-03-06 16:00:00,FR,2018
21702,40.375,28.864,2018-03-04 11:15:00,TR,2018
21703,43.383,4.8,2018-03-02 06:15:00,FR,2018
21704,38.916,20.886,2018-02-27 18:00:00,GR,2018
21705,36.824,14.948,2018-02-22 11:45:00,IT,2018
21706,36.731,14.85,2018-02-22 11:20:00,IT,2018
21707,36.716,14.785,2018-02-22 11:15:00,IT,2018
21708,36.717,14.807,2018-02-22 11:15:00,IT,2018
21709,50.567,1.617,2018-02-11 17:35:00,FR,2018
21710,41.704,13.635,2018-02-07 09:50:00,IL,2018
21711,41.221,9.412,2018-02-07 04:30:00,IT,2018
21712,41.178,9.393,2018-02-07 04:30:00,IT,2018
21713,40.522,17.274,2018-02-07 00:25:00,IT,2018
21714,43.4,3.517,2018-02-06 02:00:00,FR,2018
21715,45.633,0.267,2018-02-01 16:50:00,FR,2018
21716,36.954,30.986,2018-01-22 12:00:00,TR,2018
21717,36.952,30.962,2018-01-22 12:00:00,TR,2018
21718,38.033,22.717,2018-01-22 07:00:00,GR,2018
21719,36.327,33.891,2018-01-22 07:00:00,TR,2018
21720,36.313,33.922,2018-01-22 07:00:00,TR,2018
21721,36.333,34.0,2018-01-22 07:00:00,TR,2018
21722,36.341,34.017,2018-01-22 07:00:00,TR,2018
21723,36.233,33.683,2018-01-22 07:00:00,TR,2018
21724,36.35,34.057,2018-01-22 07:00:00,TR,2018
21725,36.183,28.133,2018-01-22 01:00:00,GR,2018
21726,36.283,27.867,2018-01-22 01:00:00,GR,2018
21727,36.233,27.85,2018-01-22 01:00:00,GR,2018
21728,36.217,27.867,2018-01-22 01:00:00,GR,2018
21729,36.314,28.096,2018-01-22 00:00:00,GR,2018
21730,37.967,23.2,2018-01-18 06:00:00,GR,2018
21731,37.683,21.333,2018-01-12 19:30:00,GR,2018
21732,36.91,21.699,2018-01-10 19:15:00,GR,2018
21733,36.82,21.705,2018-01-10 19:15:00,GR,2018
21734,36.8,21.8,2018-01-10 19:15:00,GR,2018
21735,43.533,6.467,2018-01-08 16:55:00,FR,2018
21736,43.483,6.517,2018-01-08 16:55:00,FR,2018
21737,42.49,2.808,2018-01-07 09:00:00,FR,2018
21738,42.485,2.748,2018-01-07 04:00:00,FR,2018
21739,46.883,-0.233,2018-01-01 11:00:00,FR,2018
21740,48.3,-3.95,2018-01-01 06:30:00,FR,2018
21741,43.022,17.035,2017-12-16 21:00:00,HR,2017
21742,42.976,17.017,2017-12-16 20:45:00,HR,2017
21743,50.95,3.283,2017-11-25 12:00:00,BE,2017
21744,38.454,27.226,2017-11-20 10:25:00,TR,2017
21745,36.795,34.618,2017-11-19 12:50:00,TR,2017
21746,39.183,23.283,2017-11-17 09:00:00,GR,2017
21747,37.267,23.15,2017-11-16 17:30:00,GR,2017
21748,38.244,21.734,2017-11-16 16:50:00,GR,2017
21749,36.201,29.639,2017-11-13 16:50:00,TR,2017
21750,39.504,20.266,2017-11-11 17:00:00,GR,2017
21751,37.025,14.493,2017-11-10 06:30:00,IT,2017
21752,36.98,14.556,2017-11-10 06:30:00,IT,2017
21753,39.161,20.985,2017-11-08 12:20:00,GR,2017
21754,38.074,23.497,2017-11-08 11:00:00,GR,2017
21755,39.601,20.312,2017-11-08 10:30:00,GR,2017
21756,38.0,23.346,2017-11-08 10:30:00,GR,2017
21757,37.95,22.567,2017-11-08 09:00:00,GR,2017
21758,38.369,21.429,2017-11-08 09:00:00,GR,2017
21759,37.633,22.733,2017-11-08 08:30:00,GR,2017
21760,37.783,22.867,2017-11-08 08:00:00,GR,2017
21761,37.976,22.986,2017-11-08 07:40:00,GR,2017
21762,38.05,23.017,2017-11-08 07:40:00,GR,2017
21763,37.483,21.65,2017-11-08 07:30:00,GR,2017
21764,37.65,22.465,2017-11-08 07:15:00,GR,2017
21765,37.217,21.967,2017-11-08 07:00:00,GR,2017
21766,37.067,21.633,2017-11-08 06:15:00,GR,2017
21767,43.983,4.217,2017-11-04 16:00:00,FR,2017
21768,38.15,23.96,2017-10-24 19:00:00,GR,2017
21769,38.391,24.091,2017-10-24 18:45:00,GR,2017
21770,38.71,23.04,2017-10-24 18:45:00,GR,2017
21771,37.65,21.317,2017-10-24 18:30:00,GR,2017
21772,38.75,23.033,2017-10-24 18:30:00,GR,2017
21773,38.904,24.563,2017-10-24 18:30:00,GR,2017
21774,42.98,12.415,2017-10-22 15:30:00,IT,2017
21775,42.033,3.073,2017-10-18 19:45:00,ES,2017
21776,41.7,2.717,2017-10-18 19:05:00,ES,2017
21777,53.129,34.096,2017-10-10 09:00:00,RU,2017
21778,48.267,9.483,2017-09-30 14:50:00,DE,2017
21779,40.346,-1.106,2017-09-22 19:00:00,ES,2017
21780,40.975,29.106,2017-09-21 21:33:00,TR,2017
21781,49.9,28.583,2017-09-21 16:00:00,UA,2017
21782,48.383,28.883,2017-09-21 13:00:00,UA,2017
21783,47.815,28.797,2017-09-21 11:00:00,MD,2017
21784,45.05,23.283,2017-09-20 17:00:00,RO,2017
21785,45.15,26.833,2017-09-19 21:30:00,RO,2017
21786,45.1,26.533,2017-09-19 21:00:00,RO,2017
21787,43.55,16.5,2017-09-17 08:50:00,HR,2017
21788,43.509,16.439,2017-09-17 08:40:00,HR,2017
21789,44.014,15.269,2017-09-17 07:00:00,HR,2017
21790,44.001,15.294,2017-09-17 07:00:00,HR,2017
21791,46.067,16.99,2017-09-16 18:50:00,HR,2017
21792,45.883,16.5,2017-09-16 18:05:00,HR,2017
21793,45.833,16.2,2017-09-16 17:50:00,HR,2017
21794,45.806,16.244,2017-09-16 17:50:00,HR,2017
21795,45.981,17.156,2017-09-16 17:25:00,HR,2017
21796,45.683,16.233,2017-09-16 16:20:00,HR,2017
21797,45.634,16.12,2017-09-16 16:15:00,HR,2017
21798,45.667,16.15,2017-09-16 16:10:00,HR,2017
21799,45.603,15.974,2017-09-16 16:00:00,HR,2017
21800,51.233,48.767,2017-09-14 09:00:00,RU,2017
21801,49.233,28.483,2017-09-12 16:00:00,UA,2017
21802,37.278,-5.928,2017-09-12 11:17:00,ES,2017
21803,51.577,3.614,2017-09-09 10:03:00,NL,2017
21804,39.598,2.644,2017-09-07 12:42:00,ES,2017
21805,54.775,56.038,2017-09-04 10:20:00,RU,2017
21806,50.617,26.25,2017-09-03 17:00:00,UA,2017
21807,48.409,24.604,2017-09-03 16:00:00,UA,2017
21808,44.445,21.212,2017-09-03 13:30:00,RS,2017
21809,44.434,21.11,2017-09-03 13:20:00,RS,2017
21810,44.321,20.974,2017-09-03 13:00:00,RS,2017
21811,45.041,21.156,2017-09-02 18:00:00,RS,2017
21812,45.434,10.998,2017-09-01 15:00:00,IT,2017
21813,48.95,2.867,2017-09-01 13:00:00,FR,2017
21814,49.25,4.033,2017-09-01 11:30:00,FR,2017
21815,38.869,16.696,2017-08-29 15:30:00,IT,2017
21816,38.924,16.811,2017-08-29 15:00:00,IT,2017
21817,45.51,10.506,2017-08-28 18:30:00,IT,2017
21818,45.528,10.513,2017-08-28 18:25:00,IT,2017
21819,45.567,10.51,2017-08-28 18:20:00,IT,2017
21820,45.547,10.558,2017-08-28 18:20:00,IT,2017
21821,45.589,10.552,2017-08-28 18:10:00,IT,2017
21822,45.502,11.017,2017-08-28 17:00:00,IT,2017
21823,45.52,11.018,2017-08-28 16:55:00,IT,2017
21824,45.667,10.9,2017-08-28 16:30:00,IT,2017
21825,45.85,12.627,2017-08-28 16:25:00,IT,2017
21826,45.959,13.667,2017-08-28 16:05:00,SI,2017
21827,45.961,13.644,2017-08-28 16:00:00,SI,2017
21828,46.627,13.367,2017-08-28 14:30:00,AT,2017
21829,45.092,25.99,2017-08-28 13:15:00,RO,2017
21830,40.426,-3.565,2017-08-28 09:30:00,ES,2017
21831,46.35,17.35,2017-08-27 20:48:00,HU,2017
21832,47.967,22.0,2017-08-27 20:31:00,HU,2017
21833,48.283,21.2,2017-08-27 19:26:00,HU,2017
21834,42.45,-5.9,2017-08-27 17:00:00,ES,2017
21835,49.54,22.06,2017-08-27 16:15:00,PL,2017
21836,49.43,21.72,2017-08-27 16:00:00,PL,2017
21837,49.52,21.92,2017-08-27 15:50:00,PL,2017
21838,42.433,-8.15,2017-08-27 15:30:00,ES,2017
21839,42.432,-8.079,2017-08-27 15:30:00,ES,2017
21840,49.007,21.541,2017-08-27 15:15:00,SK,2017
21841,49.068,21.439,2017-08-27 15:05:00,SK,2017
21842,49.026,21.44,2017-08-27 15:05:00,SK,2017
21843,49.047,21.407,2017-08-27 15:00:00,SK,2017
21844,49.05,21.383,2017-08-27 15:00:00,SK,2017
21845,44.633,-0.317,2017-08-27 14:30:00,FR,2017
21846,48.79,14.99,2017-08-27 14:05:00,AT,2017
21847,44.633,-0.333,2017-08-27 14:00:00,FR,2017
21848,44.65,-0.35,2017-08-27 14:00:00,FR,2017
21849,44.6,-0.367,2017-08-27 14:00:00,FR,2017
21850,44.65,-0.383,2017-08-27 14:00:00,FR,2017
21851,44.65,-0.35,2017-08-27 13:15:00,FR,2017
21852,48.974,14.474,2017-08-27 12:45:00,CZ,2017
21853,48.988,14.442,2017-08-27 12:45:00,CZ,2017
21854,48.267,4.1,2017-08-27 10:30:00,FR,2017
21855,48.533,4.133,2017-08-27 10:00:00,FR,2017
21856,48.667,4.217,2017-08-27 10:00:00,FR,2017
21857,48.477,3.132,2017-08-27 09:00:00,FR,2017
21858,43.383,-5.983,2017-08-26 15:20:00,ES,2017
21859,43.017,-6.85,2017-08-26 14:15:00,ES,2017
21860,49.708,8.329,2017-08-25 16:30:00,DE,2017
21861,49.704,8.248,2017-08-25 16:25:00,DE,2017
21862,49.696,8.203,2017-08-25 16:22:00,DE,2017
21863,49.617,6.95,2017-08-25 15:07:00,DE,2017
21864,47.917,1.9,2017-08-25 09:00:00,FR,2017
21865,43.133,-0.45,2017-08-23 06:15:00,FR,2017
21866,45.484,11.254,2017-08-19 19:30:00,IT,2017
21867,57.72,11.99,2017-08-19 16:00:00,SE,2017
21868,53.08,23.16,2017-08-19 14:45:00,PL,2017
21869,59.353,26.971,2017-08-19 14:00:00,EE,2017
21870,59.339,26.631,2017-08-19 14:00:00,EE,2017
21871,52.76,22.58,2017-08-19 13:50:00,PL,2017
21872,52.68,22.5,2017-08-19 13:45:00,PL,2017
21873,58.648,25.036,2017-08-19 12:00:00,EE,2017
21874,52.217,14.217,2017-08-18 18:57:00,DE,2017
21875,52.217,14.192,2017-08-18 18:56:00,DE,2017
21876,52.194,14.196,2017-08-18 18:56:00,DE,2017
21877,52.2,14.193,2017-08-18 18:56:00,DE,2017
21878,52.185,14.167,2017-08-18 18:55:00,DE,2017
21879,52.204,14.116,2017-08-18 18:54:00,DE,2017
21880,53.574,16.233,2017-08-18 18:45:00,PL,2017
21881,49.217,11.533,2017-08-18 17:30:00,DE,2017
21882,49.383,10.183,2017-08-18 15:40:00,DE,2017
21883,48.495,9.512,2017-08-18 15:35:00,DE,2017
21884,50.1,12.233,2017-08-15 17:45:00,DE,2017
21885,53.138,8.735,2017-08-15 16:32:00,DE,2017
21886,45.4,29.583,2017-08-15 15:30:00,UA,2017
21887,48.96,10.129,2017-08-15 14:39:00,DE,2017
21888,48.831,9.234,2017-08-15 13:09:00,DE,2017
21889,48.829,9.197,2017-08-15 13:07:00,DE,2017
21890,48.867,9.183,2017-08-15 13:05:00,DE,2017
21891,48.832,9.121,2017-08-15 12:57:00,DE,2017
21892,48.814,9.112,2017-08-15 12:53:00,DE,2017
21893,54.86,38.552,2017-08-15 00:15:00,RU,2017
21894,55.701,37.822,2017-08-14 16:00:00,RU,2017
21895,55.8,37.94,2017-08-14 16:00:00,RU,2017
21896,55.727,37.949,2017-08-14 16:00:00,RU,2017
21897,53.329,34.193,2017-08-14 15:00:00,RU,2017
21898,53.278,34.318,2017-08-14 15:00:00,RU,2017
21899,53.328,34.166,2017-08-14 15:00:00,RU,2017
21900,53.295,34.736,2017-08-14 15:00:00,RU,2017
21901,53.335,34.221,2017-08-14 15:00:00,RU,2017
21902,45.05,34.6,2017-08-14 12:00:00,UA,2017
21903,46.617,31.55,2017-08-14 12:00:00,UA,2017
21904,58.017,32.783,2017-08-13 19:40:00,RU,2017
21905,56.858,31.719,2017-08-13 11:00:00,RU,2017
21906,58.397,31.203,2017-08-13 07:50:00,RU,2017
21907,58.363,31.183,2017-08-13 07:45:00,RU,2017
21908,59.456,25.184,2017-08-12 16:30:00,EE,2017
21909,58.779,24.826,2017-08-12 16:15:00,EE,2017
21910,59.449,25.207,2017-08-12 16:05:00,EE,2017
21911,59.458,25.095,2017-08-12 16:00:00,EE,2017
21912,59.443,25.141,2017-08-12 16:00:00,EE,2017
21913,44.295,21.253,2017-08-12 16:00:00,RS,2017
21914,44.796,21.207,2017-08-12 16:00:00,RS,2017
21915,44.294,21.095,2017-08-12 15:50:00,RS,2017
21916,56.059,24.404,2017-08-12 15:40:00,LT,2017
21917,57.864,24.358,2017-08-12 15:30:00,LV,2017
21918,44.649,21.076,2017-08-12 15:30:00,RS,2017
21919,57.104,24.207,2017-08-12 15:25:00,LV,2017
21920,44.15,20.783,2017-08-12 15:25:00,RS,2017
21921,53.746,23.797,2017-08-12 14:45:00,BY,2017
21922,54.9,23.9,2017-08-12 14:45:00,LT,2017
21923,56.377,23.926,2017-08-12 14:40:00,LV,2017
21924,53.684,23.822,2017-08-12 14:33:00,BY,2017
21925,56.967,24.071,2017-08-12 14:30:00,LV,2017
21926,54.15,23.43,2017-08-12 14:30:00,PL,2017
21927,54.145,23.473,2017-08-12 14:30:00,PL,2017
21928,43.261,22.544,2017-08-12 14:30:00,RS,2017
21929,56.969,24.044,2017-08-12 14:25:00,LV,2017
21930,53.697,23.687,2017-08-12 14:20:00,BY,2017
21931,54.416,23.223,2017-08-12 14:20:00,LT,2017
21932,49.58,22.37,2017-08-12 14:20:00,PL,2017
21933,54.11,23.35,2017-08-12 14:15:00,PL,2017
21934,53.48,23.4,2017-08-12 14:00:00,PL,2017
21935,53.47,23.35,2017-08-12 14:00:00,PL,2017
21936,53.55,23.45,2017-08-12 14:00:00,PL,2017
21937,53.41,23.5,2017-08-12 13:50:00,PL,2017
21938,53.45,23.4,2017-08-12 13:50:00,PL,2017
21939,53.41,23.43,2017-08-12 13:45:00,PL,2017
21940,44.121,20.317,2017-08-12 13:40:00,RS,2017
21941,44.088,20.32,2017-08-12 13:40:00,RS,2017
21942,44.096,20.344,2017-08-12 13:40:00,RS,2017
21943,44.101,20.264,2017-08-12 13:35:00,RS,2017
21944,44.086,20.286,2017-08-12 13:35:00,RS,2017
21945,44.068,20.234,2017-08-12 13:30:00,RS,2017
21946,49.433,22.583,2017-08-12 11:45:00,PL,2017
21947,54.494,56.37,2017-08-12 09:00:00,RU,2017
21948,53.317,56.417,2017-08-12 09:00:00,RU,2017
21949,54.371,56.178,2017-08-12 06:00:00,RU,2017
21950,51.76,18.098,2017-08-11 20:55:00,PL,2017
21951,51.785,18.139,2017-08-11 20:55:00,PL,2017
21952,51.692,18.182,2017-08-11 20:45:00,PL,2017
21953,51.464,18.328,2017-08-11 20:10:00,PL,2017
21954,49.257,17.091,2017-08-11 19:15:00,CZ,2017
21955,51.15,18.36,2017-08-11 19:15:00,PL,2017
21956,51.105,18.348,2017-08-11 19:15:00,PL,2017
21957,51.726,18.144,2017-08-11 19:00:00,PL,2017
21958,51.71,17.994,2017-08-11 18:40:00,PL,2017
21959,51.767,17.55,2017-08-11 18:20:00,PL,2017
21960,51.606,17.649,2017-08-11 18:00:00,PL,2017
21961,51.54,17.66,2017-08-11 17:55:00,PL,2017
21962,50.764,17.931,2017-08-11 17:50:00,PL,2017
21963,50.733,17.897,2017-08-11 17:45:00,PL,2017
21964,51.885,17.074,2017-08-11 17:35:00,PL,2017
21965,51.823,17.23,2017-08-11 17:33:00,PL,2017
21966,51.814,17.013,2017-08-11 17:25:00,PL,2017
21967,51.125,17.545,2017-08-11 17:25:00,PL,2017
21968,51.758,17.122,2017-08-11 17:25:00,PL,2017
21969,50.2,17.83,2017-08-11 17:20:00,PL,2017
21970,50.199,17.787,2017-08-11 17:20:00,PL,2017
21971,51.774,16.984,2017-08-11 17:20:00,PL,2017
21972,51.7,16.983,2017-08-11 17:17:00,PL,2017
21973,50.21,17.79,2017-08-11 17:15:00,PL,2017
21974,50.168,17.754,2017-08-11 17:15:00,PL,2017
21975,51.767,16.933,2017-08-11 17:15:00,PL,2017
21976,51.75,16.96,2017-08-11 17:15:00,PL,2017
21977,51.656,16.961,2017-08-11 17:10:00,PL,2017
21978,50.136,17.784,2017-08-11 17:10:00,PL,2017
21979,51.621,16.867,2017-08-11 17:02:00,PL,2017
21980,50.45,17.44,2017-08-11 17:00:00,PL,2017
21981,51.607,16.867,2017-08-11 17:00:00,PL,2017
21982,50.08,17.757,2017-08-11 17:00:00,PL,2017
21983,51.587,16.818,2017-08-11 17:00:00,PL,2017
21984,51.598,16.805,2017-08-11 17:00:00,PL,2017
21985,50.089,17.693,2017-08-11 16:45:00,CZ,2017
21986,50.163,17.575,2017-08-11 16:45:00,CZ,2017
21987,51.437,16.618,2017-08-11 16:37:00,PL,2017
21988,51.363,16.7,2017-08-11 16:35:00,PL,2017
21989,46.678,13.004,2017-08-11 09:32:00,AT,2017
21990,48.175,14.533,2017-08-11 09:29:00,AT,2017
21991,46.662,13.007,2017-08-11 08:28:00,AT,2017
21992,45.914,14.226,2017-08-11 07:00:00,SI,2017
21993,46.349,14.064,2017-08-11 03:20:00,SI,2017
21994,46.383,14.217,2017-08-11 00:05:00,SI,2017
21995,50.201,19.043,2017-08-10 19:00:00,PL,2017
21996,46.648,16.109,2017-08-10 18:15:00,SI,2017
